Country Code,Country Name,Region ID,Region Name,Income Group Acronym,Income Group Name,Transaction Type ID,Transaction Type Name,Fiscal Year,current_amount,constant_amount
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,2,Obligations,2013,20000,24733
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,2,Obligations,2018,1320,1507
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,2,Obligations,2019,184700,206859
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,3,Disbursements,2010,71,93
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,3,Disbursements,2013,20000,24733
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,3,Disbursements,2018,1320,1507
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,3,Disbursements,2020,-31837,-35187
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,3,Disbursements,2021,-140904,-150666
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,3,Disbursements,2022,-11960,-11960
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2006,30248000,42290781
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2007,26748000,36399132
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2008,24101000,32127013
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2009,23030000,30390527
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2010,29521000,38620190
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2011,27706000,35529700
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2012,22717000,28607519
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2013,21578000,26684842
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2014,32007321,38831231
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2015,15462000,18545859
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2016,15374000,18288757
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2017,13977000,16335255
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2018,12747000,14555945
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2019,8979000,10056257
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2020,10190000,11262303
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2021,9490000,10147540
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2022,11090000,11090000
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2023,840000,801191
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1946,13000000,156809387
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1947,7400000,80473402
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1991,128131,245893
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1992,44516600,83347838
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1993,57262954,104751945
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1994,21131077,37831057
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1995,42782581,75005019
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1996,33751616,58080637
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1997,10796795,18255110
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1998,46755948,78079520
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1999,52292032,86249319
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2000,72340496,116882715
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2001,55716821,87892001
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2002,42815675,66491280
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2003,50922586,77597783
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2004,58085903,86401589
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2005,43534710,62849086
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2006,53571750,74900522
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2007,34569458,47042700
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2008,30840134,41110385
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2009,53709674,70875603
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2010,36961118,48353553
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2011,27651813,35460211
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2012,37150619,46783775
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2013,26688826,33005236
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2014,26784039,32494359
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2015,28997326,34780772
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2016,28279755,33641311
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2017,28647637,33481177
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2018,17675447,20183798
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2019,24403315,27331103
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2020,54677676,60431444
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2021,24431577,26124378
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2022,52403108,52403108
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2023,15127956,14429022
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2001,41716190,65806338
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2002,57229625,88875643
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2003,52758290,80395098
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2004,62569143,93070314
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2005,47786247,68986841
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2006,48633704,67996474
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2007,41910583,57032625
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2008,39983107,53298102
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2009,38520632,50832044
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2010,37214960,48685644
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2011,33479604,42933670
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2012,27630840,34795519
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2013,30703767,37970389
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2014,25426447,30847327
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2015,23794429,28540157
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2016,29598956,35210617
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2017,36637821,42819508
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2018,20963785,23938791
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2019,24178976,27079867
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2020,52560464,58091433
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2021,24011147,25674800
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2022,47021571,47021571
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2023,12759051,12169562
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2008,20000000,26660316
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2009,25035000,33036337
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2010,32975000,43138809
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2011,30650000,39305035
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2012,22650000,28523146
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2013,20875000,25815464
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2014,17000000,20624373
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2015,14992000,17982117
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2016,14120000,16797010
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2017,14090000,16467321
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2018,7440000,8495820
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2019,6370000,7134242
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2020,5100000,5636678
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2021,4650000,4972188
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2022,9090000,9090000
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2023,9090000,8670028
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2024,13450000,12532434
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2001,36404574,57427383
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2002,46815300,72702567
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2003,34478825,52540155
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2004,44655980,66424853
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2005,39863952,57549779
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2006,126134527,176353063
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2007,37199611,50621859
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2008,35963546,47939980
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2009,43546933,57464794
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2010,42936772,56171075
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2011,60175924,77168575
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2012,4357629,5487562
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2013,17876182,22106919
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2014,3810513,4622908
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2015,986726,1183527
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2017,2000731,2338302
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2018,7433738,8488671
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2019,2003239,2243578
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2021,2337070,2498999
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2001,79177998,124901480
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2002,75226028,116823445
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2003,49739829,75795452
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2004,45091954,67073350
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2005,47449517,68500719
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2006,45542295,63674260
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2007,20576839,28001314
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2008,19733849,26305525
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2009,22731013,29995978
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2010,26304872,34412756
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2011,18777239,24079600
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2012,580340,730821
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2013,93989506,116233905
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2014,1938640,2351955
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2015,225492,270466
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2016,425180,505790
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2017,314650,367739
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2018,5458920,6233604
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2019,1484488,1662589
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2020,1804625,1994528
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2021,180410,192911
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2022,2122340,2122340
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,1998,125000,208742
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,1999,4202000,6930686
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2000,8781000,14187726
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2001,8311000,13110413
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2002,9831000,15267207
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2003,12956000,19742849
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2004,18683000,27790576
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2005,16672000,24068611
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2006,16315000,22810569
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2007,18518000,25199608
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2008,19510000,26007138
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2009,25550000,33715933
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2010,25677000,33591363
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,3,Disbursements,2001,8311000,13110413
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,3,Disbursements,2002,9831000,15267207
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,3,Disbursements,2003,12956000,19742849
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,3,Disbursements,2004,18683000,27790576
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,3,Disbursements,2005,16672000,24068611
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,3,Disbursements,2006,16315000,22810569
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,3,Disbursements,2007,18518000,25199608
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,3,Disbursements,2008,19510000,26007138
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,3,Disbursements,2009,25550000,33715933
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,3,Disbursements,2010,25677000,33591363
ARE,United Arab Emirates,3,Middle East and North Africa,HIC,High Income Country,1,Appropriated and Planned,2022,40048,40048
ARE,United Arab Emirates,3,Middle East and North Africa,HIC,High Income Country,1,Appropriated and Planned,2023,336620,321068
ARE,United Arab Emirates,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,2002,425000,660010
ARE,United Arab Emirates,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,2004,54000,80324
